Listing_Title,Listing_Price,Promo_Price,Prod_Rating,Prod_Raview,Stock,Sku_Id,Url,Site_Prod_ID,Brand,Seller_Name,Stocks_availability,Warranty,Size,Description,Specification
samsung galaxy s7 edge garansi BNIB,Not available,5200000,5,1,9,1267235907,https://www.bukalapak.com/p/handphone/hp-smartphone/kzb597-jual-samsung-galaxy-s7-edge-garansi-bnib,kzb597,Samsung,27acc,available,False,Not available,"NETWORK<br/>Technology	<br/>GSM / HSPA / LTE<br/>2G bands	GSM 850 / 900 / 1800 / 1900 - SIM 1 &amp; SIM 2 - G935FD, G9350<br/>3G bands	HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - G935F, G935FD, G935W8<br/> 	HSDPA 850 / 900 / 1900 / 2100 &amp; TD-SCDMA - G9350<br/>4G bands	LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - G935F, G935FD<br/> 	LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 26(850), 38(2600), 39(1900), 40(2300), 41(2500) - G9350<br/> 	LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 13(700), 17(700), 18(800), 19(800), 20(800), 25(1900), 29(700), 30(2300), 38(2600), 39(1900), 40(2300), 41(2500) - G935W8<br/>Speed	HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat9 450/50 Mbps<br/>GPRS	Yes<br/>EDGE	Yes<br/>LAUNCH<br/>Announced	2016, February<br/>Status	Available. Released 2016, March<br/>BODY<br/>Dimensions	150.9 x 72.6 x 7.7 mm (5.94 x 2.86 x 0.30 in)<br/>Weight	157 g (5.54 oz)<br/>Build	Front/back glass (Gorilla Glass 4), aluminum frame<br/>SIM	Single SIM (Nano-SIM) - G935F, G935W8<br/>Hybrid Dual SIM (Nano-SIM, dual stand-by) - G935FD<br/> <br/>- IP68 dust/water proof (up to 1.5m for 30 mins)<br/>DISPLAY<br/>Type	Super AMOLED capacitive touchscreen, 16M colors<br/>Size	5.5 inches, 83.4 cm2 (~76.1% screen-to-body ratio)<br/>Resolution	1440 x 2560 pixels, 16:9 ratio (~534 ppi density)<br/>Multitouch	Yes<br/>Protection	Corning Gorilla Glass 4<br/> 	- Always-on display<br/>- TouchWiz UI<br/>- Curved edge screen<br/>PLATFORM<br/>OS	Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo)<br/>Chipset	Qualcomm MSM8996 Snapdragon 820 - G9350<br/>Exynos 8890 Octa - G935FD, G935F, G935W8<br/>CPU	Quad-core (2x2.15 GHz Kryo &amp; 2x1.6 GHz Kryo) - G9350<br/>Octa-core (4x2.3 GHz Mongoose &amp; 4x1.6 GHz Cortex-A53) - G935FD, G935F, G935W8<br/>GPU	Adreno 530 - G9350<br/>Mali-T880 MP12 - G935FD, G935F, G935W8<br/>MEMORY<br/>Card slot	microSD, up to 512 GB (uses SIM 2 slot) - dual SIM model only<br/>Internal	32/64/128 GB, 4 GB RAM<br/>MAIN CAMERA<br/>Single	12 MP, f/1.7, 26mm, 1/2.5"", 1.4m, OIS, dual pixel PDAF<br/>Features	LED flash, auto-HDR, panorama<br/>Video	2160p@30fps, 1080p@60fps, 720p@240fps, HDR, dual-video rec.<br/>SELFIE CAMERA<br/>Single	5 MP, f/1.7, 22mm, 1/4.1"", 1.34m<br/>Features	Dual video call, Auto-HDR<br/>Video	<br/>SOUND<br/>Alert types	Vibration; MP3, WAV ringtones<br/>Loudspeaker	Yes<br/>3.5mm jack	Yes<br/> 	- 24-bit/192kHz audio<br/>- Active noise cancellation with dedicated mic<br/>COMMS<br/>WLAN	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot<br/>Bluetooth	4.2, A2DP, LE, aptX<br/>GPS	Yes, with A-GPS, GLONASS, BDS<br/>NFC	Yes<br/>Radio	No<br/>USB	microUSB 2.0, USB Host<br/>FEATURES<br/>Sensors	Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2<br/>Messaging	SMS(threaded view), MMS, Email, Push Email, IM<br/>Browser	HTML5<br/> 	- Fast battery charging (Quick Charge 2.0)<br/>- Qi/PMA wireless charging (market dependent)<br/>- ANT+ support<br/>- S-Voice natural language commands and dictation<br/>- OneDrive (115 GB cloud storage)<br/>- MP4/DivX/XviD/WMV/H.264 player<br/>- MP3/WAV/WMA/eAAC+/FLAC player<br/>- Photo/video editor<br/>- Document editor<br/>BATTERY<br/> 	Non-removable Li-Ion 3600 mAh battery<br/>Talk time	Up to 27 h (3G)<br/>Music play	Up to 74 h<br/>MISC<br/>Colors	Black, White, Gold, Silver, Pink Gold, Black Pearl, Coral Blue<br/>SAR	1.17 W/kg (head)     1.59 W/kg (body)    <br/>SAR EU	0.26 W/kg (head)     0.51 W/kg (body)    <br/>TESTS<br/>Performance	Basemark OS II: 2107 / Basemark OS II 2.0: 2050<br/>Basemark X: 28480<br/>Display	Contrast ratio: Infinite (nominal), 4.439 (sunlight)<br/>Camera	Photo / Video<br/>Loudspeaker	Voice 70dB / Noise 69dB / Ring 71dB<br/>Audio quality	Noise -92.5dB / Crosstalk -92.2dB<br/>Battery life	Endurance rating 92h","{'brand': 'Samsung', 'camera': 'Camera', 'display_size': '5.5""', 'features': '4G - LTE, 3G, Wifi, Bluetooth, GPS Navigation, Touchscreen, Memory Card Slots, FM Radio, Video Player, MP3, Dual Sim Card, Fingerprint Sensor', 'garansi': '1 Tahun', 'network': 'GSM', 'operating_system': 'Android', 'processor': 'Snapdragon', 'screen-aspect-ratio': '18:9', 'sim-card': 'Single SIM'}"
samsung galaxy s7 edge black onyx. ex sein,Not available,2700000,4,1,3,1038081917,https://www.bukalapak.com/p/handphone/hp-smartphone/h8rbu5-jual-samsung-galaxy-s7-edge-black-onyx-ex-sein,h8rbu5,Samsung,chiyandstore,available,False,Not available,samsung galaxy s7 edge. sein<br/>fullset.<br/>mulus 99% no minus.<br/>semua fungsi normal dengan baik<br/>pemakaian peribadi.<br/><br/>harga net iya...!!!<br/>kecuali pembelian 3 unit ada potongan harga,"{'battery-size': 'null', 'brand': 'Samsung', 'camera': 'Camera', 'camera-resolution': 'null', 'display_size': '5.7""', 'features': ['4G - LTE, 3G, Wifi, Bluetooth, GPS Navigation, Touchscreen, Memory Card Slots, e-mail, MP3, Video Player, Front Camera, Dual Sim Card, Water Resistance, Water Proof, Acceleromater, Fingerprint Sensor, Wireless Charging'], 'garansi': 'Tidak bergaransi', 'guarantee-type': 'null', 'internal-memory': 'null', 'memory-size': 'null', 'network': 'Dual GSM-GSM', 'operating_system': 'Android', 'processor': 'null', 'screen-aspect-ratio': 'null', 'screen-type': 'null', 'sim-card': 'null'}"
Promo  Bayar Di Tempat Pelindung Lensa Kamera Tipis 0 15mm untuk Samsung Galaxy S6 S7 S8 Plus Diskon,Not available,77000,0,0,200,7292626332,https://www.bukalapak.com/p/handphone/hp-smartphone/3c80l2g-jual-promo-bayar-di-tempat-pelindung-lensa-kamera-tipis-0-15mm-untuk-samsung-galaxy-s6-s7-s8-plus-diskon,3c80l2g,Samsung,jennyudeeto,available,False,Not available,"<p>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>1.100% Brand New Good Quality And Durable Material Fresh, Colorful, Stylish<br>2.Ultra-Thin Arc Edge Tempered Glass <br>3.Protect Your Cell Phone From Dust, Scratching<br>4.Protect Your Cell Phone Valuable Investmentfrom Scratched And Damage.<br>5.Fashion Highly Full Screen Coverage Clear Glass With 2.5  Edging Craft. Dear, customer;<br>Produk ini Asli Import dengan kualitas premium terbaik untuk kepuasan anda 100%<br>Produk yang tampil silahkan langsung di order karena 100% ready<br>Pengiriman dari luar negeri dengan estimasi waktu tiba hanya 5-14 hari<br>Harga kami adalah harga terbaik, hati-hati dengan produk yang dijual dengan harga lebih murah.<br>HAPPY SHOPPING :)<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus</p><p>SKU : 3131/1115098165287763968/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
Termurah Real 5D Curved Temped Glass For Samsung Galaxy S6 S7 edge S8 S9 Plus Full Cover Diskon,Not available,122100,0,0,200,6608938874,https://www.bukalapak.com/p/handphone/hp-smartphone/30y3gai-jual-termurah-real-5d-curved-temped-glass-for-samsung-galaxy-s6-s7-edge-s8-s9-plus-full-cover-diskon,30y3gai,Samsung,Gadget Storez ID,available,False,Not available,"""PENGIRIMAN DARI LUAR NEGERI ESTIMASI 10-20 Hari KERJA(SABTU MINGGU TIDAK dihitung)<br><br/><br><br/>TATA CARA KOMPLAIN :<br><br/>SETELAH BARANG DITERIMA WAJIB VIDEOKAN, TIDAK MENERIMA KOMPLAIN TANPA VIDEO. VIDEO DI UPLOAD DI YOUTUBE DAN AMBIL LINK NYA kasih ke kami dan akan di verifikasi oleh TIM kami. <br><br/><br><br/>HARAP DIBACA HARAP DIBACA. Tidak baca ,diproses dan gak boleh ngedumel, ngoceh dll. <br><br/><br><br/>MEMBELI BERARTI SETUJU , FEEDBACK NEGATIF TIDAK DI IJINKAN, Dosa anda kalau feedback negatif karena gk baca!!!<br><br/><br><br/>MOHON UNTUK VARIAN DICANTUMKAN DIKETERANGAN ATAU CHAT AJA YA. <br><br/><br><br/>SEMUA IMPORT, SAYA BERHARAP KALAU BAHAN JELEK , komentar aja di ulasan jgn ksh feedback negatif. toko dibangun dari feedback nya. ulasan dibangun untuk memberitahu pembeli lain! Thanks<br><br/><br><br/>----------------------------------------------------------------------------------<br><br/>""<br><br/><br><br/>Use : Mobile Phone<br><br/>Features : Easy to Install,Ultra-thin,Scratch Proof<br><br/>Compatible Samsung Model : Galaxy S9,Galaxy S7,Galaxy S8,Galaxy S7 edge,Galaxy S9 Plus,Galaxy Note 8,Galaxy S8 Plus<br><br/>Compatible Phone Brand : Samsung<br><br/>Edge-to-edge Coverage : Yes<br><br/>Package : Yes<br><br/>With Retail Package : Yes<br><br/>Type : Front Film<br><br/>Cover : Full Coverage<br><br/>A|B|C|D|E|F|G|H|I|J|K|L|M|N|O|P|Q|R|S|T|U|V|W|X|Y|Z<br><br/><br><br/>SKU : 3131/1091201162698997760/55","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
BEST SELLER BP BP Perangkat Digitizer Touch Screen Pengganti untuk Samsung Galaxy S7 Edge g935 BIG BIG SALE,Not available,749000,0,0,200,7483310299,https://www.bukalapak.com/p/handphone/hp-smartphone/3fbp6sb-jual-best-seller-bp-bp-perangkat-digitizer-touch-screen-pengganti-untuk-samsung-galaxy-s7-edge-g935-big-big-sale,3fbp6sb,Samsung,AKU GADGET,available,False,Not available,"<p>HARAP BACA DESKRIPSI BARANG SEBELUM ORDER!!! JADILAH PEMBELI CERDAS!!! JANGAN MALAS MEMBACA YA GAN :)<br>Specifications:<br>High quality material made, with full tool kits to help the replacement need.<br>It is used to replace your faulty, broken or cracked touch screen digitizer.<br>Professional skills are needed.</p><p>Item Name: Touch Screen<br>Material: Glass, Metal<br>Compatible Model: for Samsung Galaxy S7 Edge G935<br>Features: Professional, Durable, Replacement, Phone Accessories<br>Note: Due to the light and screen setting difference, the items color may be slightly different from the pictures.</p><p>Package Includes:<br>1 x Touch Screen<br>2 x Screwdrivers<br>2 x Pry Sticks<br>1 x Sucker<br>1 x Pry Plate</p><p>#Clutch #Elektrisk #Motors #Motorcycleaccessorie #MotorcyclePart #Parts&amp;amp;Accessories #Qmb139gy6scooterstarter #Scooterpart #Startermotorclutchgear #Scooter<br>Selamat datang di toko kami Barang yang Agan/sista pilih ini dikirim langsung dari China ke alamat tujuan kamu di Indonesia.</p><p>Estimasi lama pengiriman sekitar 7-12 hari kerja sejak barang dikirim.</p><p>Jam operasional : Senin - Sabtu (09.00 - 15.00 WIB)</p><p>SKU : 3131/1087039584642711552/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
Samsung Galaxy S7 Flat,Not available,1500000,0,0,1,8053110928,https://www.bukalapak.com/p/handphone/hp-smartphone/3oluc08-jual-samsung-galaxy-s7-flat,3oluc08,Samsung,Mom Solution ID,available,False,Not available,"Jual Gan.. Edisi Bersih2 Rumah<br><br/>Samsung Galaxy S7 Flat ex inter<br><br/><br><br/>- Single Sim ( Bisa Semua Kartu Indo )<br><br/>- Batre Awet<br><br/>- Layar Aman Tidak Ada Vignet / Shadow / Dent / Masuk Angin<br><br/>- Normal Semua<br><br/>- Tanpa Minus Fungsi<br><br/><br><br/>Fullset Tanpa Headset<br><br/>* MINUS HANYA BARU AJA GANTI TUTUP BELAKANG , TAPI PEMASANGAN KURANG RAPI<br><br/><br><br/>SELAMA TAYANG = MASIH<br><br/>SELAMA TAYANG = MASIH<br><br/><br><br/>Sudah Jual Rugi + Murah<br><br/>Jangan Ditawar Ya Bossku !","{'battery-size': '2000 - 3000 mAH', 'brand': 'Samsung', 'camera': 'Camera', 'camera-resolution': '10 to 13 Megapixel', 'display_size': '5.0""', 'features': ['4G - LTE', '3G', 'Wifi', 'Bluetooth', 'GPS Navigation', 'Touchscreen', 'QWERTY Keyboard', 'Memory Card Slots', 'e-mail', 'MP3', 'Video Player', 'Front Camera', 'Acceleromater', 'Fingerprint Sensor', 'NFC', 'Always On Display'], 'garansi': 'Tidak bergaransi', 'guarantee-type': 'Resmi Internasional', 'internal-memory': '32GB', 'memory-card': 'Support MicroSD', 'memory-size': '4GB', 'network': 'LTE', 'operating_system': 'Android', 'processor': 'Snapdragon', 'screen-aspect-ratio': '16:9', 'screen-type': 'Super AMOLED', 'sim-card': 'Single SIM'}"
Promo  Bayar Di Tempat Pelindung Lensa Kamera Tipis 0 15mm untuk Samsung Galaxy S6 S7 S8 Plus Diskon,Not available,77000,0,0,200,7279087487,https://www.bukalapak.com/p/handphone/hp-smartphone/3c065va-jual-promo-bayar-di-tempat-pelindung-lensa-kamera-tipis-0-15mm-untuk-samsung-galaxy-s6-s7-s8-plus-diskon,3c065va,Samsung,Oliviaazoesa,available,False,Not available,"<p>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>1.100% Brand New Good Quality And Durable Material Fresh, Colorful, Stylish<br>2.Ultra-Thin Arc Edge Tempered Glass <br>3.Protect Your Cell Phone From Dust, Scratching<br>4.Protect Your Cell Phone Valuable Investmentfrom Scratched And Damage.<br>5.Fashion Highly Full Screen Coverage Clear Glass With 2.5  Edging Craft. Dear, customer;<br>Produk ini Asli Import dengan kualitas premium terbaik untuk kepuasan anda 100%<br>Produk yang tampil silahkan langsung di order karena 100% ready<br>Pengiriman dari luar negeri dengan estimasi waktu tiba hanya 5-14 hari<br>Harga kami adalah harga terbaik, hati-hati dengan produk yang dijual dengan harga lebih murah.<br>HAPPY SHOPPING :)<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus<br>[Bayar Di Tempat]Pelindung Lensa Kamera Tipis 0.15mm untuk Samsung Galaxy S6 S7 S8 Plus</p><p>SKU : 3131/1115098165287763968/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
BP BP Perangkat Digitizer Touch Screen Pengganti untuk Samsung Galaxy S7 Edge g935 Promo,Not available,762700,0,0,6,7447568201,https://www.bukalapak.com/p/handphone/hp-smartphone/3erbmbs-jual-bp-bp-perangkat-digitizer-touch-screen-pengganti-untuk-samsung-galaxy-s7-edge-g935-promo,3erbmbs,Samsung,Chindy shop,available,False,Not available,"<p>""========== """"READY STOK. (Wajib Baca Deskripsi).<br>Pastikan produk yang agan pesan benar. WAJIB Mencantumkan di KETERANGAN/CATATAN saat ORDER Untuk Varian &amp; Warna, Type, Model dll. Silahkan Chat dulu untuk kepastian Stok, jika tidak kami kirim stok yang ada ""</p><p>Specifications:<br>High quality material made, with full tool kits to help the replacement need.<br>It is used to replace your faulty, broken or cracked touch screen digitizer.<br>Professional skills are needed.</p><p>Item Name: Touch Screen<br>Material: Glass, Metal<br>Compatible Model: for Samsung Galaxy S7 Edge G935<br>Features: Professional, Durable, Replacement, Phone Accessories<br>Note: Due to the light and screen setting difference, the items color may be slightly different from the pictures.</p><p>Package Includes:<br>1 x Touch Screen<br>2 x Screwdrivers<br>2 x Pry Sticks<br>1 x Sucker<br>1 x Pry Plate</p><p>#Clutch #Elektrisk #Motors #Motorcycleaccessorie #MotorcyclePart #Parts&amp;amp;Accessories #Qmb139gy6scooterstarter #Scooterpart #Startermotorclutchgear #Scooter</p><p>SKU : 3131/1087039584642711552/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
LAGI TREN Real 5D Curved Temped Glass For Samsung Galaxy S6 S7 edge S8 S9 Plus Full Cover SDH TERUJI,Not available,142900,0,0,200,7550099770,https://www.bukalapak.com/p/handphone/hp-smartphone/3ge5ixp-jual-lagi-tren-real-5d-curved-temped-glass-for-samsung-galaxy-s6-s7-edge-s8-s9-plus-full-cover-sdh-teruji,3ge5ixp,Samsung,Ariti Supala,available,False,Not available,"<p>HARAP BACA DESKRIPSI BARANG SEBELUM ORDER!!! JADILAH PEMBELI CERDAS!!! JANGAN MALAS MEMBACA YA GAN :)<br>Use : Mobile Phone<br>Features : Easy to Install,Ultra-thin,Scratch Proof<br>Compatible Samsung Model : Galaxy S9,Galaxy S7,Galaxy S8,Galaxy S7 edge,Galaxy S9 Plus,Galaxy Note 8,Galaxy S8 Plus<br>Compatible Phone Brand : Samsung<br>Edge-to-edge Coverage : Yes<br>Package : Yes<br>With Retail Package : Yes<br>Type : Front Film<br>Cover : Full Coverage<br>Selamat datang di toko kami Barang yang Agan/sista pilih ini dikirim langsung dari China ke alamat tujuan kamu di Indonesia.</p><p>Estimasi lama pengiriman sekitar 7-12 hari kerja sejak barang dikirim.</p><p>Jam operasional : Senin - Sabtu (09.00 - 15.00 WIB)</p><p>SKU : 3131/1091201162698997760/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
Samsung Galaxy S7 Edge 32 Gb Resmi SEIN like New ,Not available,4400000,0,0,3,1343231102,https://www.bukalapak.com/p/handphone/hp-smartphone/m825n7-jual-samsung-galaxy-s7-edge-32-gb-resmi-sein-like-new,m825n7,Samsung,Yusup Suparman Shop,available,False,Not available,"unit masih ready ya gan <br/><br/><br/>buat info ini samsung resmi, bukan BM inter dan lain2, memang lebih mahal sedikit, tapi keunggulannya sparepart mudah didapat, gak pusing2 bisa bawa ke servis resmi dan murah terjangkau kalau2 ada kendala, update os sudah pasti yang resmi tinggal klik aja kalau ada notifikasi <br/><br/><br/><br/>KONDISI :<br/>+ good condition, ( kurang lebih 90-95% pasti dikirim yang terbaik )<br/>+ bekas garansi resmi samsung sein indo ( dari promo trade in samsung resmi )<br/>+ dual sim 32gb lte<br/>+ ada slot micro sd<br/><br/><br/>KELENGKAPAN:<br/>unit dan charger<br/><br/><br/><br/>FITUR:<br/>Curved 5.5"" Super AMOLED display of 1440p resolution; 534ppi; Always On capabilities;<br/>Gorilla Glass 4 front and rear panels<br/>IP68 certified - dust proof and water resistant<br/>Global model: Exynos 8890 chipset - octa-core processor with four 2.6GHz Mongoose and four 1.6GHz Cortex-A53 cores; Mali-T880 MP12 GPU; 4GB of RAM<br/>12MP f/1.7 main camera with phase detect autofocus, optical image stabilization, LED flash<br/>2160p video at 30fps; 1080p60fps; 720p240fps; HDR<br/>5MP f/1.7 front-facing camera, 1440p video recording at 30fps<br/>32/64GB of built-in storage; microSD slot up to 200GB<br/>Cat.9 4G LTE (450Mbps); Wi-Fi a/b/g/n/ac; Bluetooth 4.2, ANT+, NFC; GPS, GLONASS and Beidou<br/>Heart-rate monitor, barometer, SpO2 sensor","{'brand': 'Acer', 'camera': 'Camera', 'display_size': '5.5""', 'features': ['4G - LTE', '3G', 'Wifi', 'Bluetooth', 'GPS Navigation', 'Touchscreen', 'Memory Card Slots', 'e-mail', 'FM Radio', 'MP3', 'Front Camera', 'Video Player', 'Dual Sim Card', 'Water Resistance', 'Water Proof', 'Fingerprint Sensor', 'Wireless Charging'], 'garansi': 'Tidak bergaransi', 'network': 'GSM', 'operating_system': 'Android', 'processor': 'Exynos', 'screen-aspect-ratio': '18:9', 'sim-card': 'Single SIM'}"
LAST STOCK BP BP Perangkat Digitizer Touch Screen Pengganti untuk Samsung Galaxy S7 Edge g935 NEW VIRAL,Not available,749000,0,0,200,7544424535,https://www.bukalapak.com/p/handphone/hp-smartphone/3gasu4n-jual-last-stock-bp-bp-perangkat-digitizer-touch-screen-pengganti-untuk-samsung-galaxy-s7-edge-g935-new-viral,3gasu4n,Samsung,Giacinto Rogelio HOME,available,False,Not available,"<p>HARAP BACA DESKRIPSI BARANG SEBELUM ORDER!!! JADILAH PEMBELI CERDAS!!! JANGAN MALAS MEMBACA YA GAN :)<br>Specifications:<br>High quality material made, with full tool kits to help the replacement need.<br>It is used to replace your faulty, broken or cracked touch screen digitizer.<br>Professional skills are needed.</p><p>Item Name: Touch Screen<br>Material: Glass, Metal<br>Compatible Model: for Samsung Galaxy S7 Edge G935<br>Features: Professional, Durable, Replacement, Phone Accessories<br>Note: Due to the light and screen setting difference, the items color may be slightly different from the pictures.</p><p>Package Includes:<br>1 x Touch Screen<br>2 x Screwdrivers<br>2 x Pry Sticks<br>1 x Sucker<br>1 x Pry Plate</p><p>#Clutch #Elektrisk #Motors #Motorcycleaccessorie #MotorcyclePart #Parts&amp;amp;Accessories #Qmb139gy6scooterstarter #Scooterpart #Startermotorclutchgear #Scooter<br>Selamat datang di toko kami Barang yang Agan/sista pilih ini dikirim langsung dari China ke alamat tujuan kamu di Indonesia.</p><p>Estimasi lama pengiriman sekitar 7-12 hari kerja sejak barang dikirim.</p><p>Jam operasional : Senin - Sabtu (09.00 - 15.00 WIB)</p><p>SKU : 3131/1087039584642711552/55</p>","{'battery-size': '1000 - 2000 mAH', 'brand': 'Merk Lainnya', 'camera': 'Camera', 'camera-resolution': 'Less than 6 Megapixel', 'display_size': '1.8""', 'features': ['4G - LTE'], 'garansi': 'Lainnya', 'guarantee-type': 'Lainnya', 'internal-memory': 'Lainnya', 'memory-card': 'Other Memory Card', 'memory-size': 'Lainnya', 'network': 'Lainnya', 'operating_system': 'Lainnya', 'processor': 'Snapdragon', 'screen-aspect-ratio': 'Lainnya', 'screen-type': 'Lainnya', 'sim-card': 'Single SIM'}"
